doi,n_leaves_parsed,n_xyz_total,elements
10.1038/s41467-022-28288-7,1,23,B C H O
10.1038/s41467-022-28366-w,1,1,H
10.1038/s41467-022-28370-0,1,3,Nd Th
10.1038/s41467-022-28384-8,1,51,C H
10.1038/s41467-022-28409-2,1,4,C H N O
10.1038/s41467-022-28894-5,1,6,C Fe H N O
10.1038/s41467-022-28948-8,1,3,C Cl H N Ni
10.1038/s41467-022-28949-7,1,85,C H O Pd S
10.1038/s41467-022-29106-w,1,11,C H N
10.1038/s41467-022-29319-z,1,24,C Cl F H Mn N O
10.1038/s41467-022-29323-3,1,85,Ag B Br C H N O
10.1038/s41467-022-29370-w,1,1,H
10.1038/s41467-022-29947-5,1,15,C F H In O Sb
10.1038/s41467-022-29971-5,1,1,Li
10.1038/s41467-022-29981-3,1,5,C H N Ru
10.1038/s41467-022-29985-z,1,63,C H N
10.1038/s41467-022-30152-7,1,23,C H N
10.1038/s41467-022-30249-z,1,16,C H O
10.1038/s41467-022-30308-5,1,4,Pb
10.1038/s41467-022-30320-9,1,9,B Fm H Ne Sn
10.1038/s41467-022-30327-2,1,5,H
10.1038/s41467-022-30395-4,1,4,C H
10.1038/s41467-022-30655-3,1,13,C H
10.1038/s41467-022-30670-4,1,12,H
10.1038/s41467-022-30693-x,1,123,C H N
10.1038/s41467-022-30942-z,1,4,Mn Nb Ni
10.1038/s41467-022-31026-8,1,55,C H N O
10.1038/s41467-022-31091-z,1,16,C H I N
10.1038/s41467-022-31293-5,1,4,C H N O S
10.1038/s41467-022-31458-2,1,17,C H
10.1038/s41467-022-31582-z,1,6,C H N P Rh U
10.1038/s41467-022-31613-9,1,30,C H O P
10.1038/s41467-022-31785-4,1,15,C H N O
10.1038/s41467-022-31792-5,1,7,Be
10.1038/s41467-022-31958-1,1,2,C H N O
10.1038/s41467-022-31976-z,1,14,Ag B Br C F H N
10.1038/s41467-022-32088-4,1,24,C H N O
10.1038/s41467-022-32201-7,1,11,C H N O S
10.1038/s41467-022-32238-8,2,5,B C H He N O S
10.1038/s41467-022-32313-0,1,2,H
10.1038/s41467-022-32351-8,1,27,C H N Pd
10.1038/s41467-022-32428-4,1,1,C F H N O S
10.1038/s41467-022-32514-7,1,2,Al B Be C F H He Li Mg N Na Ne O
10.1038/s41467-022-32605-5,1,1,Ga Te
10.1038/s41467-022-32677-3,1,4,B Be He Li
10.1038/s41467-022-32740-z,1,1,Ar Be C Ca Cr He Mg Ne O S Si Ti
10.1038/s41467-022-32902-z,1,15,C H N O
10.1038/s41467-022-32934-5,1,15,Ne
10.1038/s41467-022-32937-2,1,1,Rh
10.1038/s41467-022-33150-x,1,3,Be H He Li
10.1038/s41467-022-33602-4,1,3,C F H O
10.1038/s41467-022-33730-x,1,45,C H O Si
10.1038/s41467-022-33807-7,1,30,C H N O S
10.1038/s41467-022-33868-8,1,12,C H N O S
10.1038/s41467-022-33996-1,1,29,C Cu H N O S
10.1038/s41467-022-34118-7,1,4,C
10.1038/s41467-022-34123-w,1,12,C H O
10.1038/s41467-022-34401-7,1,2,C H I O S
10.1038/s41467-022-34463-7,1,1,H
10.1038/s41467-022-34507-y,1,50,C H Pt
10.1038/s41467-022-34546-5,1,16,C H P
10.1038/s41467-022-34707-6,1,16,Al C H O S Zr
10.1038/s41467-022-34833-1,1,4,C H N O
10.1038/s41467-022-35124-5,1,42,C Cl H N O Rh S
10.1038/s41467-022-35293-3,1,32,H
10.1038/s41467-022-35394-z,1,40,Ag B Br C H N
10.1038/s41467-022-35429-5,1,1,N
10.1038/s41467-022-35515-8,1,3,Be C He O
10.1038/s41467-022-35538-1,2,6,Fm
10.1038/s41467-022-35541-6,1,30,C H N O
10.1038/s41467-022-35569-8,1,3,H
10.1038/s41467-022-35591-w,1,36,C H N O
10.1038/s41467-022-35610-w,1,24,I Na
10.1038/s41467-022-35686-4,1,2,Au C H
10.1038/s41467-022-35688-2,1,78,C F H O S
10.1038/s41467-022-35694-4,1,6,H
10.1038/s41467-022-35774-5,1,1,B
10.1038/s41467-023-35925-2,1,1,C H O
10.1038/s41467-023-35971-w,2,4,H
10.1038/s41467-023-36161-4,1,31,C H N
10.1038/s41467-023-36251-3,1,4,B C H N O
10.1038/s41467-023-36261-1,1,11,Be Cm Ne Zr
10.1038/s41467-023-36470-8,1,3,C H O
10.1038/s41467-023-36576-z,1,3,He Li
10.1038/s41467-023-36602-0,1,2,Cr Fe Mn
10.1038/s41467-023-36609-7,1,11,C H N Ni S
10.1038/s41467-023-36677-9,1,11,C Cr H N O
10.1038/s41467-023-36704-9,1,49,C Co H O P
10.1038/s41467-023-36723-6,1,1,B
10.1038/s41467-023-36841-1,1,1,B Be C He Li N O
10.1038/s41467-023-37258-6,1,15,B
10.1038/s41467-023-37538-1,1,59,O Re
10.1038/s41467-023-37641-3,1,1,B Be H He Li
10.1038/s41467-023-37662-y,1,48,H He Li
10.1038/s41467-023-37693-5,1,3,C H O Si Zr
10.1038/s41467-023-37922-x,1,1,C Fe N
10.1038/s41467-023-38059-7,1,26,C H N Ni O S
10.1038/s41467-023-38229-7,1,1,H
10.1038/s41467-023-38284-0,2,2,Al B Be C F H He Li Mg N Na Ne O P S Si
10.1038/s41467-023-38300-3,1,23,C H
10.1038/s41467-023-38769-y,1,8,C H O
10.1038/s41467-023-38865-z,1,16,C H Ni P
10.1038/s41467-023-38935-2,2,2,H
10.1038/s41467-023-38978-5,1,14,H Ni O
10.1038/s41467-023-39125-w,1,7,C H S
10.1038/s41467-023-39161-6,1,4,C H S
10.1038/s41467-023-39237-3,2,6,Nd Sn Yb Zn Zr
10.1038/s41467-023-39375-8,1,75,C H O
10.1038/s41467-023-39405-5,1,168,C H O
10.1038/s41467-023-39478-2,1,20,C H O Pd
10.1038/s41467-023-39753-2,1,46,C H N O Rh
10.1038/s41467-023-39968-3,1,17,C H O
10.1038/s41467-023-40117-z,1,28,C H O Zr
10.1038/s41467-023-40180-6,1,49,B F
10.1038/s41467-023-40296-9,1,4,Ag C Co Cu Ni Pd
10.1038/s41467-023-40394-8,1,1,Br Zn
10.1038/s41467-023-40488-3,1,29,C H O
10.1038/s41467-023-40558-6,1,13,C H N
10.1038/s41467-023-40703-1,1,103,C H Si
10.1038/s41467-023-40840-7,1,62,Be H He Li
10.1038/s41467-023-40970-y,1,4,C Cu H N
10.1038/s41467-023-40991-7,1,3,C H N S
10.1038/s41467-023-40996-2,1,2,C H N S
10.1038/s41467-023-41056-5,1,1,C H N O
10.1038/s41467-023-41113-z,1,11,B C H O Si
10.1038/s41467-023-41428-x,1,11,C H O
10.1038/s41467-023-42333-z,2,3,Pt Zn
10.1038/s41467-023-42337-9,3,49,C H Hg O
10.1038/s41467-023-42513-x,1,1,C H N S
10.1038/s41467-023-42542-6,1,3,B Ca Ne Zn
10.1038/s41467-023-43136-y,2,8,Sc
10.1038/s41467-023-43176-4,1,7,B Be
10.1038/s41467-023-43200-7,1,35,C Cl H
10.1038/s41467-023-43328-6,1,5,Ca
10.1038/s41467-023-43530-6,1,15,Ni
10.1038/s41467-023-43641-0,1,1,He
10.1038/s41467-023-44030-3,1,1,Al B Be C F H He Li Mg N Na Ne O P Si
10.1038/s41467-023-44674-1,1,1,Pt
10.1038/s41467-024-44727-z,1,25,Cu H O
10.1038/s41467-024-44737-x,1,1,C H N O S
10.1038/s41467-024-44834-x,1,20,C H P
10.1038/s41467-024-44923-x,1,6,H He Li
10.1038/s41467-024-44998-6,1,28,C F H N O S
10.1038/s41467-024-45015-6,1,7,C H
10.1038/s41467-024-45077-6,1,2,C F O
10.1038/s41467-024-45390-0,1,1,Na
10.1038/s41467-024-45686-1,1,1,C H N O
10.1038/s41467-024-45865-0,1,7,He
10.1038/s41467-024-46619-8,1,6,B C H N O
10.1038/s41467-024-46848-x,1,19,He
10.1038/s41467-024-46869-6,1,4,B H O
10.1038/s41467-024-47023-y,2,2,C N O
10.1038/s41467-024-47078-x,2,6,H He Li
10.1038/s41467-024-47104-y,1,12,C H N
10.1038/s41467-024-47200-z,1,78,C H O
10.1038/s41467-024-47389-z,1,1,Ni
10.1038/s41467-024-47538-4,1,7,B Be C Li N O
10.1038/s41467-024-47568-y,2,4,Mn O
10.1038/s41467-024-47589-7,1,33,C Fe H N O
10.1038/s41467-024-47628-3,1,5,Am
10.1038/s41467-024-47682-x,2,7,B Be C H He Li Mg N Ne O Si
10.1038/s41467-024-47765-9,2,8,P Rh Zn
10.1038/s41467-024-47813-4,1,97,C H N O
10.1038/s41467-024-47819-y,2,11,B H He Li
10.1038/s41467-024-47916-y,1,2,C
10.1038/s41467-024-47951-9,1,4,Ag Al Ar As B Ba Be Br C Ca Cd Ce Cl Co Cr Cs Cu Eu F Fe Ga Gd Ge H He I In K Kr La Li Mg Mn Mo N Na Nb Nd Ne Ni O P Pd Pm Pr Rb Rh Ru S Sb Sc Se Si Sm Sn Sr Tc Te Ti V Xe Y Zn Zr
10.1038/s41467-024-48064-z,1,4,Br Cl F H
10.1038/s41467-024-48262-9,2,6,H
10.1038/s41467-024-48453-4,1,324,C H N O
10.1038/s41467-024-48586-6,1,604,B C F H O
10.1038/s41467-024-48727-x,1,20,C H N O P S
10.1038/s41467-024-48936-4,1,10,C H N O Si
10.1038/s41467-024-49081-8,1,1,C Cu H Pb S
10.1038/s41467-024-49329-3,1,8,C H N O S
10.1038/s41467-024-49367-x,1,4,C H O
10.1038/s41467-024-49421-8,2,150,C H N O S
10.1038/s41467-024-49509-1,1,17,C H N O
10.1038/s41467-024-49654-7,1,1,Cd Cl Cs
10.1038/s41467-024-49803-y,1,8,C H
10.1038/s41467-024-49809-6,1,10,C Ca F H O
10.1038/s41467-024-49946-y,2,3,Al Ar B Be C Ca Cl F H He K Li Mg N Na Ne O P S Sc Si Ti
10.1038/s41467-024-49966-8,1,26,C F H N O
10.1038/s41467-024-49988-2,2,22,C H O Si
10.1038/s41467-024-50029-1,1,9,C H N
10.1038/s41467-024-50289-x,1,112,H
10.1038/s41467-024-50303-2,1,19,S
10.1038/s41467-024-50332-x,2,2,Fe Pt
10.1038/s41467-024-50352-7,2,20,B C H O
10.1038/s41467-024-50620-6,1,52,C H N O
10.1038/s41467-024-50669-3,1,109,Ag C H O
10.1038/s41467-024-50706-1,1,1,B
10.1038/s41467-024-50924-7,1,1,F U
10.1038/s41467-024-50943-4,1,1,Be H He Li
10.1038/s41467-024-51333-6,2,20,C H Li N
10.1038/s41467-024-51475-7,2,2,Fm Sn
10.1038/s41467-024-51549-6,1,43,Co Mo S
10.1038/s41467-024-51753-4,1,7,Au C H N O
10.1038/s41467-024-51872-y,1,3,C
10.1038/s41467-024-52163-2,1,6,C H O Ru
10.1038/s41467-024-52471-7,2,2,Ca
10.1038/s41467-024-52517-w,2,3,Zn
10.1038/s41467-024-52573-2,1,9,C H N O
10.1038/s41467-024-52652-4,1,1,C H O
10.1038/s41467-024-52842-0,1,8,C F H
10.1038/s41467-024-53271-9,1,2,Br C F H N O S
10.1038/s41467-024-53465-1,1,1,N
10.1038/s41467-024-53572-z,2,10,C H N P
10.1038/s41467-024-53646-y,1,11,C H I N Ru
10.1038/s41467-024-53897-9,1,11,Cu
10.1038/s41467-024-53950-7,1,27,C H
10.1038/s41467-024-54234-w,1,1,C F La O S Ta Zr
10.1038/s41467-024-54239-5,1,4,C H N O S
10.1038/s41467-024-54321-y,1,5,O
10.1038/s41467-024-54328-5,1,1,B Be C F H He Li N Ne O
10.1038/s41467-024-54414-8,2,2,B Be C F H He Li N Ne O
10.1038/s41467-024-54437-1,2,550,C H N O
10.1038/s41467-024-54481-x,1,42,Fe S
10.1038/s41467-024-54590-7,1,7191,Cu O
10.1038/s41467-024-54601-7,1,1,B Be H He Li
10.1038/s41467-024-54804-y,1,300,C H N O S
10.1038/s41467-024-55156-3,1,1,H He Li
10.1038/s41467-024-55189-8,1,9,H
10.1038/s41467-024-55370-z,1,3,Fm
10.1038/s41467-024-55564-5,1,1,C H N
10.1038/s41467-024-55620-0,1,44,B C H N
10.1038/s41467-024-55786-7,1,19,C H Na O P
10.1038/s41467-025-55990-z,2,6,H Li
10.1038/s41467-025-56071-x,2,3,Fe Li Na O P
10.1038/s41467-025-56184-3,1,63,B C Cl H
10.1038/s41467-025-56370-3,1,38,Br C Cu H I N O
10.1038/s41467-025-56374-z,1,7,C H
10.1038/s41467-025-56556-9,1,9,Cu Mg Se
10.1038/s41467-025-56638-8,2,7,Ne Sn Th Zn
10.1038/s41467-025-56709-w,1,3,O
10.1038/s41467-025-56905-8,1,89,Br C H N O Pd
10.1038/s41467-025-57098-w,1,2,H
10.1038/s41467-025-57208-8,1,26,C H N
10.1038/s41467-025-57221-x,2,2,O Tl
10.1038/s41467-025-57464-8,1,6,Fm
10.1038/s41467-025-57489-z,1,19,Al C H N O
10.1038/s41467-025-57643-7,1,15,C Fe H N
10.1038/s41467-025-57720-x,1,2,Ne
10.1038/s41467-025-57723-8,1,2,B
10.1038/s41467-025-57939-8,1,8,C H O S
10.1038/s41467-025-58285-5,1,25,C H O S
10.1038/s41467-025-58402-4,1,2,C Dy O
10.1038/s41467-025-58418-w,1,8,C H N O S
10.1038/s41467-025-58495-x,1,1,Co Fe Ni Pd Sn
10.1038/s41467-025-58756-9,1,1,B Be C H He Li
10.1038/s41467-025-58855-7,1,1,B C Cl F H N O P
10.1038/s41467-025-59022-8,1,22,C Na
10.1038/s41467-025-59124-3,2,2,Fe
10.1038/s41524-018-0096-5,1,1,B Be Li
10.1038/s41524-018-0132-5,1,1,Md
10.1038/s41524-019-0223-y,1,4,I
10.1038/s41524-019-0236-6,1,2,Si
10.1038/s41524-019-0242-8,1,1,Mg
10.1038/s41524-019-0266-0,1,1,Au Ca Li Na
10.1038/s41524-020-00350-2,1,1,Be
10.1038/s41524-020-00376-6,1,1,Co Cr Cu Fe Mn Ni Ti V
10.1038/s41524-020-00404-5,2,2,B Be H He Li
10.1038/s41524-020-00413-4,1,12,B C F H N
10.1038/s41524-020-00457-6,1,24,C H N
10.1038/s41524-020-00478-1,1,2,Ac
10.1038/s41524-020-0344-3,1,18,H
10.1038/s41524-021-00517-5,1,3,Db
10.1038/s41524-021-00525-5,1,1,O S Se
10.1038/s41524-021-00551-3,1,7,H O
10.1038/s41524-021-00573-x,1,3,B
10.1038/s41524-021-00586-6,1,1,H
10.1038/s41524-021-00617-2,1,1,H
10.1038/s41524-021-00618-1,1,2,Ho
10.1038/s41524-021-00624-3,1,4,Al Ar B Be C Ca Cl Cr F H He K Li Mg N Na Ne O P S Sc Si Ti V
10.1038/s41524-021-00650-1,1,4,Gd
10.1038/s41524-022-00799-3,1,5,C H O
10.1038/s41524-022-00815-6,1,3,Be Na
10.1038/s41524-022-00860-1,1,10,C Cl H N O
10.1038/s41524-022-00869-6,1,5,Ar Si
10.1038/s41524-022-00933-1,1,17,Cd Ga Hf Ir Ru Sn Ta Tc Tl V W
10.1038/s41524-022-00951-z,1,3,Xe
10.1038/s41524-022-00957-7,1,2,C O
10.1038/s41524-023-00965-1,1,7,C H
10.1038/s41524-023-00992-y,1,5,Ge
10.1038/s41524-023-01008-5,1,39,C H O Zr
10.1038/s41524-023-01033-4,1,1,B Be C H He Li
10.1038/s41524-023-01041-4,1,4,Ca Fm Hg Nd Ne Sn Yb Zn Zr
10.1038/s41524-023-01083-8,1,2,Ca Cl Cr K P Sc Ti
10.1038/s41524-023-01120-6,1,6,Fe
10.1038/s41524-023-01126-0,1,30,Cl Li
10.1038/s41524-023-01135-z,1,37,He
10.1038/s41524-024-01257-y,1,1,Au Cu
10.1038/s41524-024-01264-z,1,10,Ag Au Cd Co Cr Cu Fe Hf Hg Ir Mn Mo Nb Ni Os Pd Pt Re Rh Ru Ta Tc Ti V W Zn Zr
10.1038/s41524-024-01329-z,1,1,Mo S
10.1038/s41524-024-01362-y,2,2,C Co Cr Cu Mo Nb Ni Pd Rh Ru Tc V Zr
10.1038/s41524-024-01429-w,1,1,No
10.1038/s41524-025-01547-z,1,2,Fm Mn Re Sn
10.1038/s41524-025-01551-3,1,1,Hf
10.1038/s41524-025-01572-y,1,1,H He Li
10.1038/s41524-025-01588-4,1,1,Sr Ti
10.1038/s41524-025-01612-7,1,16,H O Ti
10.1038/s41528-021-00117-9,1,6,H He Li
10.1038/s41528-022-00212-5,1,2,C H N
10.1038/s41529-019-0082-5,1,1,Al Ar B Be C Ca Cl Cr F H He K Li Mg N Na Ne O P S Sc Si Ti V
10.1038/s41529-022-00288-4,1,4,H
10.1038/s41529-023-00348-3,1,1,Fm
10.1038/s41529-023-00423-9,1,1,Ne
10.1038/s41534-019-0209-0,1,1,H
10.1038/s41534-019-0213-4,1,1,H
10.1038/s41534-020-00312-y,1,2,N
10.1038/s41534-023-00730-8,1,1,H
10.1038/s41534-024-00851-8,1,1,C H N
10.1038/s41534-024-00896-9,1,15,Li
10.1038/s41535-019-0179-7,1,2,H
10.1038/s41535-019-0184-x,1,2,H
10.1038/s41535-019-0202-z,1,8,H
10.1038/s41535-020-00264-8,1,6,Mo Te
10.1038/s41535-020-00269-3,2,6,Ag Na Os
10.1038/s41535-020-0224-6,1,12,B Be C H He Li
10.1038/s41535-020-0248-y,1,5,H
10.1038/s41535-021-00325-6,1,3,H
10.1038/s41535-022-00438-6,1,1,B
10.1038/s41535-022-00454-6,1,2,H
10.1038/s41535-022-00498-8,1,3,H
10.1038/s41535-023-00571-w,1,1,B
10.1038/s41535-023-00583-6,1,16,Mn Sn Tb
10.1038/s41535-024-00630-w,1,8,H
10.1038/s41535-024-00685-9,1,1,H
10.1038/s41535-024-00686-8,1,4,La Rh
10.1038/s41535-024-00712-9,1,5,B Be C H He Li N O
10.1038/s41535-024-00715-6,1,1,K
10.1038/s41535-025-00740-z,1,1,B Be C H He Li
10.1038/s41545-023-00254-w,1,3,H O S
10.1038/s41545-023-00287-1,1,3,C H N O
10.1038/s41557-018-0006-y,1,20,C H I N O Pd
10.1038/s41557-018-0043-6,1,36,B C F H N O
10.1038/s41557-018-0059-y,1,4,C H O
10.1038/s41557-018-0067-y,1,33,Br C H
10.1038/s41557-018-0075-y,1,43,C O Si
10.1038/s41557-018-0079-7,1,2,C
10.1038/s41557-018-0080-1,1,25,C H
10.1038/s41557-018-0087-7,2,51,C H O Rh
10.1038/s41557-018-0097-5,2,67,B C F H N O
10.1038/s41557-018-0133-5,1,12,C H
10.1038/s41557-018-0141-5,1,7,C H N O S
10.1038/s41557-018-0146-0,1,12,Ar He Kr Ne Rn Xe
10.1038/s41557-018-0153-1,1,8,C H N
10.1038/s41557-018-0157-x,2,50,C H O P Rh
10.1038/s41557-018-0198-1,1,2,Al Au C H I N O P
10.1038/s41557-018-0200-y,1,2,Br C H N O P Pd S
10.1038/s41557-019-0252-7,1,4,C H
10.1038/s41557-019-0258-1,1,37,C F H O
10.1038/s41557-019-0293-y,1,115,Br C H N
10.1038/s41557-019-0295-9,1,20,C F H Ir N
10.1038/s41557-019-0306-x,1,22,C H Li N O P Si U
10.1038/s41557-019-0324-8,1,22,C H N O S
10.1038/s41557-019-0326-6,1,4,C H N O
10.1038/s41557-019-0331-9,1,76,C H O P Pd
10.1038/s41557-019-0337-3,1,25,C Fe H N S Si
10.1038/s41557-019-0341-7,1,13,B Be C H He Li N
10.1038/s41557-019-0343-5,1,28,Fe H N O
10.1038/s41557-019-0348-0,1,15,C H N P
10.1038/s41557-019-0388-5,1,8,C H N O
10.1038/s41557-019-0409-4,1,34,C H
10.1038/s41557-020-00555-4,1,63,C H Si
10.1038/s41557-020-00558-1,1,1,C F H N O P S
10.1038/s41557-020-00559-0,1,12,C H N O P
10.1038/s41557-020-00579-w,1,8,C H N P
10.1038/s41557-020-00589-8,1,160,C H
10.1038/s41557-020-00600-2,1,1,H
10.1038/s41557-020-00612-y,1,1,C Cl Na O
10.1038/s41557-020-00614-w,1,1,Ds Sn Th Yb Zn
10.1038/s41557-020-00620-y,2,77,C H N O
10.1038/s41557-020-0424-5,1,98,C H N O
10.1038/s41557-020-0428-1,1,109,C H P
10.1038/s41557-020-0430-7,1,4,C H N Zr
10.1038/s41557-020-0436-1,1,16,C Cl Cu F H N O
10.1038/s41557-020-0467-7,1,10,C H O
10.1038/s41557-020-0469-5,1,6,C Cu H N O
10.1038/s41557-020-0482-8,1,6,C H N O
10.1038/s41557-020-0483-7,1,14,C Fe H N
10.1038/s41557-020-0491-7,1,11,S V
10.1038/s41557-020-0493-5,1,2,C H
10.1038/s41557-020-0518-0,2,38,C Cr O
10.1038/s41557-020-0522-4,1,30,C H N P Pt
10.1038/s41557-021-00650-0,1,63,C O
10.1038/s41557-021-00668-4,1,13,C Cl H O S
10.1038/s41557-021-00675-5,1,27,C H N
10.1038/s41557-021-00678-2,1,2,C
10.1038/s41557-021-00684-4,8,4563,C H N O
10.1038/s41557-021-00709-y,1,79,C F H
10.1038/s41557-021-00717-y,2,32,Fm I
10.1038/s41557-021-00732-z,1,43,C H Re
10.1038/s41557-021-00748-5,1,21,C H
10.1038/s41557-021-00750-x,1,20,C H O P
10.1038/s41557-021-00794-z,2,118,C H N O
10.1038/s41557-021-00817-9,1,41,C H O
10.1038/s41557-021-00827-7,1,11,Ag C Fe H N
10.1038/s41557-021-00833-9,1,4,C H N O
10.1038/s41557-021-00836-6,1,19,C Cl H N Ni
10.1038/s41557-021-00846-4,1,2,B Be C H He Li
10.1038/s41557-021-00852-6,1,14,B
10.1038/s41557-022-00895-3,1,23,I V
10.1038/s41557-022-00898-0,1,34,C H P
10.1038/s41557-022-00905-4,2,192,C H
10.1038/s41557-022-00913-4,1,51,As C H N
10.1038/s41557-022-00918-z,1,2,H
10.1038/s41557-022-00929-w,2,32,C H O Os
10.1038/s41557-022-00954-9,1,104,C H
10.1038/s41557-022-00966-5,1,9,C
10.1038/s41557-022-00968-3,1,18,Au Br C H
10.1038/s41557-022-01000-4,1,17,Al C H
10.1038/s41557-022-01008-w,2,21,C H N O
10.1038/s41557-022-01017-9,1,3,C H
10.1038/s41557-022-01036-6,1,55,C H Li Mn N O P
10.1038/s41557-022-01048-2,1,2,Al Ar As B Be Br C Ca Cl Co Cr Cu F Fe Ga Ge H He K Kr Li Mg Mn Mo N Na Nb Ne Ni O P Rb Rh Ru S Sc Se Si Sr Tc Ti V Y Zn Zr
10.1038/s41557-022-01049-1,1,17,H He Li
10.1038/s41557-022-01054-4,1,85,B C F H O
10.1038/s41557-022-01057-1,1,19,C F H N O
10.1038/s41557-022-01076-y,1,15,H
10.1038/s41557-022-01081-1,1,1,C Ge H
10.1038/s41557-022-01083-z,1,8,C H
10.1038/s41557-022-01088-8,1,17,C H N Zn
10.1038/s41557-022-01102-z,3,7,C Cu H N O S
10.1038/s41557-022-01110-z,1,9,Au Cr Cu F Gd In K Po Pr Ru Se Si Tm W Xe Y
10.1038/s41557-022-01117-6,1,19,C H N O
10.1038/s41557-022-01120-x,1,1,Be C He O
10.1038/s41557-022-01126-5,1,5,C F H N O
10.1038/s41557-023-01135-y,1,46,C
10.1038/s41557-023-01137-w,1,5,C Fe H N
10.1038/s41557-023-01156-7,1,34,C H
10.1038/s41557-023-01157-6,1,24,B Be F H Li Na Ne
10.1038/s41557-023-01159-4,1,13,B C H O
10.1038/s41557-023-01165-6,1,17,C H O
10.1038/s41557-023-01170-9,1,8,C Cf H I N O
10.1038/s41557-023-01174-5,1,51,C F H O P Pd
10.1038/s41557-023-01188-z,1,125,C H N O S
10.1038/s41557-023-01192-3,1,78,C H N O Pd
10.1038/s41557-023-01193-2,1,39,C F H O
10.1038/s41557-023-01199-w,1,3,C H N Pd
10.1038/s41557-023-01208-y,1,5,C H N Si Yb
10.1038/s41557-023-01260-8,1,28,C H O
10.1038/s41557-023-01261-7,1,56,Nd
10.1038/s41557-023-01264-4,2,45,Ar C H N O S Si V
10.1038/s41557-023-01291-1,1,3,Al Ar B Be C Ca Cl F H He K Li Mg N P Sc Si Ti V
10.1038/s41557-023-01295-x,1,76,Ag C O
10.1038/s41557-023-01312-z,1,79,C H I
10.1038/s41557-023-01313-y,1,22,C H N O P Ru
10.1038/s41557-023-01327-6,1,136,Au C H N Si
10.1038/s41557-023-01340-9,1,16,Al C H P
10.1038/s41557-023-01342-7,1,48,B C H N O
10.1038/s41557-023-01343-6,1,22,B Br C H N
10.1038/s41557-023-01358-z,1,52,C H N O S
10.1038/s41557-023-01362-3,1,27,C H O P
10.1038/s41557-023-01368-x,1,55,Br C H N O S
10.1038/s41557-023-01384-x,1,11,C H O P
10.1038/s41557-023-01385-w,1,17,C Cu H N O P S
10.1038/s41557-023-01389-6,1,90,C H N O
10.1038/s41557-023-01405-9,1,15,C Fe H N O
10.1038/s41557-023-01410-y,1,1,B Be C F Li N O
10.1038/s41557-023-01417-5,1,24,C F
10.1038/s41557-023-01424-6,1,4,Ni Y Zr
10.1038/s41557-023-01427-3,17,38,C H N O
10.1038/s41557-023-01428-2,1,31,C F H O S
10.1038/s41557-023-01431-7,1,8,C H
10.1038/s41557-023-01435-3,1,25,Br Cl H
10.1038/s41557-024-01461-9,1,121,Br C H N O
10.1038/s41557-024-01464-6,1,3,C H N Si
10.1038/s41557-024-01469-1,1,3,C H
10.1038/s41557-024-01480-6,1,77,H
10.1038/s41557-024-01495-z,1,66,C O
10.1038/s41557-024-01501-4,1,18,Al Ar B Be C Ca Cl F H He K Li Mg N Na Ne O P S Sc Si
10.1038/s41557-024-01508-x,1,12,C H N O
10.1038/s41557-024-01521-0,1,1,C H O
10.1038/s41557-024-01522-z,1,30,C H N O
10.1038/s41557-024-01524-x,1,2,C Ca F H K N O
10.1038/s41557-024-01531-y,1,9,Al C H Li
10.1038/s41557-024-01534-9,1,6,Be C H
10.1038/s41557-024-01535-8,1,11,C F H I O
10.1038/s41557-024-01539-4,1,7,C Cl H N O
10.1038/s41557-024-01546-5,1,662,C H N
10.1038/s41557-024-01550-9,1,12,C H N
10.1038/s41557-024-01560-7,1,19,H
10.1038/s41557-024-01569-y,1,21,B C H N P
10.1038/s41557-024-01592-z,1,41,B C Co F H N O
10.1038/s41557-024-01603-z,1,4,N Na O
10.1038/s41557-024-01624-8,1,10,Au C Cl H N
10.1038/s41557-024-01629-3,2,112,Br C H N Ni O
10.1038/s41557-024-01646-2,5,343,C H He Li N O
10.1038/s41557-024-01647-1,1,16,C H N O
10.1038/s41557-024-01649-z,1,2,B C Cl F H N O P Pd
10.1038/s41557-024-01653-3,1,33,B C H O
10.1038/s41557-024-01662-2,1,3,Br C H N O P Pb
10.1038/s41557-024-01688-6,2,28,C H N Si Sm
10.1038/s41557-024-01713-8,1,1,Bi Co
10.1038/s41557-024-01722-7,1,48,C H Ir N O P
10.1038/s41557-024-01724-5,1,21,N O
10.1038/s41557-024-01726-3,1,10,C Cu H Zn
10.1038/s41557-024-01729-0,1,57,C H I P Pd
10.1038/s41557-024-01730-7,1,22,C H O
10.1038/s41557-025-01738-7,1,135,Mg
10.1038/s41557-025-01746-7,1,14,C H N O Rh S
10.1038/s41557-025-01751-w,1,21,B C F H O
10.1038/s41557-025-01765-4,2,12,Bi C H Nb Sb V
10.1038/s41557-025-01774-3,2,68,Ag C H N
10.1038/s41557-025-01790-3,1,7,C Ca Fm Hg Mn Nd Ne P Sn Zn Zr
10.1038/s41557-025-01791-2,1,35,C Ce H N O
10.1038/s41557-025-01804-0,1,15,C H O
10.1038/s41557-025-01807-x,1,38,B C H N
10.1038/s41557-025-01810-2,1,9,C H
10.1038/s41560-018-0296-8,1,1,Cu
10.1038/s41560-021-00830-9,1,4,Br
10.1038/s41560-023-01301-z,1,4,Mn
10.1038/s41560-023-01414-5,1,3,Li
10.1038/s41563-018-0080-y,1,17,C O
10.1038/s41563-020-00877-1,1,3,H
10.1038/s41563-022-01199-0,1,1,H
10.1038/s41563-022-01278-2,2,2,Be
